EngagementID,ContentID,ContentType,Views,Clicks,Likes,EngagementDate,CampaignID,ProductID
1736,38,BLOG,5638,2300,358,19-Jun-23,5,10
1737,20,BLOG,1043,146,5,27-Jan-25,6,10
1741,13,BLOG,7359,2674,1181,14-Mar-23,15,16
1749,18,BLOG,3912,677,129,18-Oct-24,2,1
1755,23,BLOG,1901,209,60,25-Nov-23,15,11
1760,45,BLOG,4504,803,218,11-May-24,10,6
1765,27,BLOG,1701,146,12,01-Jan-25,4,16
1777,45,BLOG,640,61,3,10-Apr-24,3,3
1784,22,BLOG,1699,130,8,25-Apr-25,1,7
1793,49,BLOG,852,251,37,06-Sep-23,5,7
1796,4,BLOG,1638,328,27,23-Aug-24,6,5
1798,6,BLOG,2869,875,304,05-Jun-23,5,4
1811,31,BLOG,5849,1010,356,18-Jun-23,14,13
1813,12,BLOG,4543,1407,200,09-Feb-24,12,14
1818,28,BLOG,1246,241,31,23-May-24,3,2
1829,14,BLOG,178,22,2,31-Aug-24,7,18
1835,8,BLOG,1289,78,8,10-Apr-25,9,4
1837,5,BLOG,1042,241,39,09-Apr-23,12,16
1839,29,BLOG,837,57,4,16-Jan-24,16,2
1840,32,BLOG,9107,1947,774,31-Jan-23,12,3
1845,2,BLOG,924,21,1,26-May-25,15,13
1851,14,BLOG,6352,1232,290,18-Jan-24,17,7
1854,23,BLOG,1904,164,7,24-Nov-24,7,19
1855,9,BLOG,1746,523,129,17-Feb-23,6,6
1856,25,BLOG,1267,41,2,10-Aug-25,17,10
1860,1,BLOG,7759,3142,1203,29-May-23,15,16
1864,9,BLOG,5207,1548,166,10-Dec-23,6,20
1867,46,BLOG,2772,567,126,16-Aug-24,11,5
1868,9,BLOG,3875,494,61,03-Apr-24,2,17
1870,49,BLOG,3178,819,300,25-Apr-23,13,19
1875,38,BLOG,4208,483,85,27-Aug-24,18,12
1878,10,BLOG,7350,770,272,19-Jul-23,13,5
1890,40,BLOG,7140,1615,553,04-Sep-23,8,15
1898,14,BLOG,542,33,2,22-Mar-25,19,7
1902,13,BLOG,4584,907,87,28-Jul-23,10,3
1907,9,BLOG,791,200,27,21-Feb-24,5,17
1915,17,BLOG,1556,465,167,04-May-23,6,10
1925,47,BLOG,1324,169,7,26-Jan-25,13,15
1927,44,BLOG,1833,274,33,28-Jun-24,9,5
1934,19,BLOG,6707,868,205,24-Aug-23,14,9
1936,32,BLOG,2073,126,10,14-Feb-25,5,7
1941,7,BLOG,2908,195,14,19-Oct-24,2,6
1951,21,BLOG,4890,1495,165,06-Jan-24,7,1
1956,41,BLOG,496,45,6,05-Jan-25,7,8
1961,44,BLOG,6214,1844,193,25-Oct-23,12,20
1964,7,BLOG,6270,563,50,07-Sep-23,14,18
1965,4,BLOG,3239,491,59,14-Dec-24,3,15
1973,41,BLOG,5847,1018,389,28-Jun-23,10,7
1974,16,BLOG,5781,2252,531,28-Apr-23,8,8
1976,41,BLOG,2323,389,72,06-Jan-24,6,3
1981,40,BLOG,503,50,10,09-Jun-24,6,8
1994,33,BLOG,2605,424,36,18-Oct-24,8,8
2000,43,BLOG,4113,979,177,30-Jan-24,17,8
2007,29,BLOG,1140,38,1,21-Aug-25,5,12
2011,20,BLOG,1110,133,16,28-Oct-24,5,16
2024,27,BLOG,929,25,2,09-Jun-25,8,14
2037,16,BLOG,1991,784,306,27-Apr-23,9,9
2039,15,BLOG,3641,257,13,13-Aug-24,5,14
2042,46,BLOG,2208,88,9,30-Apr-25,8,14
2043,28,BLOG,2851,515,60,11-Jul-24,20,14
2045,27,BLOG,1350,173,14,20-Mar-25,18,16
2050,22,BLOG,2684,714,163,25-Jan-24,2,2
2055,34,BLOG,6236,2447,855,20-Jan-23,17,8
2058,37,BLOG,3086,848,157,20-Aug-23,15,19
2062,17,BLOG,1874,233,19,22-Jan-25,11,18
2063,27,BLOG,3226,1062,390,12-Jul-23,18,6
2064,32,BLOG,2285,287,21,04-Feb-25,13,10
2068,23,BLOG,2520,234,7,25-Jan-25,16,20
2071,48,BLOG,7799,893,289,08-Mar-23,11,5
2075,32,BLOG,7692,647,174,10-Jul-23,6,1
2077,46,BLOG,3608,1008,236,04-Nov-23,6,17
2080,36,BLOG,4610,1023,282,26-Feb-23,1,20
2087,6,BLOG,2247,388,72,27-Jun-24,8,16
2088,45,BLOG,1649,172,21,26-Dec-24,16,6
2098,28,BLOG,3662,430,119,19-Apr-24,7,16
2104,4,BLOG,4839,628,163,29-Jan-23,3,9
2110,25,BLOG,2071,269,20,03-Feb-25,8,5
2124,7,BLOG,526,170,42,28-Apr-23,6,4
2130,34,BLOG,1706,69,5,29-Jan-25,15,12
2137,33,BLOG,154,13,3,04-May-24,20,11
2139,44,BLOG,1669,91,8,30-Mar-25,9,5
2142,27,BLOG,3755,484,34,19-Oct-24,19,14
2146,48,BLOG,1892,189,20,06-Jun-24,18,12
2149,29,BLOG,6974,1894,520,26-Sep-23,15,12
2151,6,BLOG,887,105,2,08-Apr-25,5,9
2154,26,BLOG,614,31,2,04-Mar-25,17,3
2156,17,BLOG,9673,1081,278,05-Feb-23,19,15
2162,37,BLOG,1837,142,29,02-Sep-24,17,4
2170,15,BLOG,3115,139,16,28-Oct-24,17,3
2175,45,BLOG,1348,169,8,06-Jan-25,4,8
2178,47,BLOG,1462,665,244,16-Mar-23,14,19
2187,42,BLOG,954,166,25,13-Dec-23,8,2
2189,32,BLOG,3154,113,13,17-Jan-25,2,20
2191,19,BLOG,5680,827,324,03-Jun-23,7,3
2205,3,BLOG,2077,117,13,11-Jan-25,17,7
2206,19,BLOG,382,139,16,03-May-23,13,19
2208,4,BLOG,689,62,5,22-Oct-24,15,6
2213,6,BLOG,6123,1627,461,07-Jun-23,15,7
2227,3,BLOG,653,93,4,08-Nov-24,6,19
2229,22,BLOG,1073,74,12,20-Sep-24,14,5
2242,9,BLOG,4533,817,40,29-Jul-24,4,12
2247,34,BLOG,5629,2032,888,26-Mar-23,15,4
2248,31,BLOG,1939,162,48,01-Oct-23,18,19
2249,15,BLOG,5573,979,242,15-Feb-24,3,7
2256,23,BLOG,3236,600,68,13-Nov-24,15,5
2258,13,BLOG,2734,489,125,10-May-23,16,13
2264,13,BLOG,3981,863,199,24-May-24,8,1
2274,48,BLOG,6033,2366,433,23-Apr-23,10,4
2275,25,BLOG,2171,383,16,02-Oct-24,6,10
2286,20,BLOG,449,29,6,29-Jul-24,18,20
2289,30,BLOG,2817,178,37,21-Feb-24,14,14
2291,35,BLOG,808,29,1,28-Dec-25,2,5
2295,48,BLOG,3187,280,41,11-Sep-24,9,9
2297,25,BLOG,2041,293,24,04-Dec-24,3,14
2301,44,BLOG,1702,309,33,09-Jan-24,8,13
2304,6,BLOG,3446,1161,147,15-Jan-23,7,6
2306,18,BLOG,5444,817,286,09-May-23,14,12
2313,4,BLOG,3592,435,77,13-Oct-24,11,9
2318,30,BLOG,2783,299,57,25-Mar-24,13,1
2326,16,BLOG,467,28,1,22-Jul-25,1,15
2327,44,BLOG,2845,263,55,18-Nov-23,14,19
2329,42,BLOG,795,25,2,18-Mar-25,13,20
2344,21,BLOG,4209,475,64,07-Jan-23,12,4
2348,49,BLOG,319,52,9,28-Oct-24,16,19
2349,23,BLOG,7708,1242,231,14-Apr-23,15,14
2356,32,BLOG,3393,734,100,11-Sep-23,20,12
2364,24,BLOG,4984,605,173,10-Apr-23,17,19
2365,29,BLOG,654,30,1,06-Nov-25,19,9
2367,34,BLOG,1838,171,12,09-Sep-24,8,15
2369,27,BLOG,4655,857,96,24-Jul-23,2,2
2370,22,BLOG,3466,420,35,23-Jun-23,9,1
2371,25,BLOG,1028,77,2,16-Jul-25,19,14
2372,31,BLOG,1630,114,13,19-Nov-24,2,10
2375,7,BLOG,1394,85,17,03-Aug-24,12,6
2380,34,BLOG,7069,1989,336,16-Sep-23,19,9
2387,23,BLOG,1648,137,23,23-Jun-24,10,16
2409,2,BLOG,4867,454,131,26-Dec-23,6,2
2428,21,BLOG,4577,1951,356,12-Apr-23,18,20
2441,42,BLOG,1497,80,4,13-Aug-24,15,16
2446,14,BLOG,7236,938,386,01-Apr-23,9,10
2447,3,BLOG,6715,2506,620,01-Aug-23,2,2
2448,28,BLOG,560,82,7,26-May-24,9,12
2454,5,BLOG,580,51,4,02-Jun-25,3,8
2456,6,BLOG,1326,58,5,27-Apr-25,3,12
2457,7,BLOG,605,74,9,24-Dec-23,20,15
2458,40,BLOG,1095,62,4,13-Jul-25,15,9
2466,29,BLOG,2758,284,47,28-Dec-24,13,12
2478,10,BLOG,2640,295,32,20-Dec-24,20,3
2481,9,BLOG,2523,262,30,09-May-24,17,1
2492,24,BLOG,6240,2147,678,30-Jan-23,11,10
2496,14,BLOG,1791,130,17,23-Feb-25,19,3
2503,5,BLOG,1505,439,126,04-Mar-24,4,1
2510,21,BLOG,6521,577,123,10-Jul-23,8,1
2513,6,BLOG,6599,2651,950,20-Feb-23,20,14
2520,48,BLOG,1041,92,9,06-Apr-25,7,7
2521,7,BLOG,3859,738,76,15-Mar-24,6,16
2532,9,BLOG,3669,707,137,24-Sep-24,12,16
2533,6,BLOG,1555,94,9,16-May-25,17,19
2538,7,BLOG,5128,1485,307,06-Jan-24,20,20
2543,8,BLOG,9032,1108,531,09-Jan-23,10,2
2545,27,BLOG,7226,1794,313,16-Oct-23,13,18
2553,10,BLOG,1813,52,5,22-May-25,12,1
2556,20,BLOG,3284,337,28,14-Dec-24,19,3
2561,35,BLOG,5719,580,67,13-Mar-24,9,12
2563,21,BLOG,4889,2067,546,20-Mar-23,13,19
2569,46,BLOG,3935,252,25,25-Apr-24,13,13
2573,49,BLOG,5130,1234,145,01-Dec-23,5,1
2580,19,BLOG,4277,907,159,24-May-24,14,9
2581,22,BLOG,4882,817,116,02-Mar-24,17,13
2585,19,BLOG,3312,787,197,15-Apr-24,13,15
2587,3,BLOG,829,166,42,03-Jun-24,2,11
2589,44,BLOG,433,28,3,19-Mar-25,16,16
2592,1,BLOG,881,72,4,04-May-25,6,14
2595,4,BLOG,2991,808,60,08-Feb-24,19,1
2599,25,BLOG,5168,969,347,18-Oct-23,8,18
2600,49,BLOG,7360,1951,450,11-Jan-23,17,9
2606,32,BLOG,1725,435,88,11-Apr-24,2,8
2610,7,BLOG,1569,53,5,13-May-25,7,7
2613,24,BLOG,1547,348,49,25-Jun-24,15,16
2614,15,BLOG,1879,72,3,20-Feb-25,14,20
2622,35,BLOG,1851,202,8,09-Mar-25,12,3
2626,37,BLOG,7567,1222,494,18-May-23,8,11
2629,7,BLOG,1513,300,28,25-Nov-23,12,17
2632,29,BLOG,2161,117,10,01-May-25,5,14
2635,36,BLOG,4411,967,73,24-Jul-24,11,1
2638,5,BLOG,1871,169,22,28-Jan-25,1,14
2644,4,BLOG,4136,1100,152,20-Mar-24,3,20
2658,19,BLOG,1087,348,69,11-Oct-23,3,14
2659,40,BLOG,1244,104,14,21-Oct-24,5,11
2664,46,BLOG,3541,1296,165,16-May-23,4,3
2680,12,BLOG,2076,278,30,18-Nov-24,16,2
2687,49,BLOG,3451,368,59,02-Aug-23,1,13
2689,10,BLOG,2742,641,60,07-Sep-23,10,11
2698,27,BLOG,1698,309,66,17-Apr-24,18,10
2700,36,BLOG,3516,872,79,24-Sep-23,17,13
2701,18,BLOG,886,104,11,25-Apr-24,6,4
2704,31,BLOG,823,120,24,07-Mar-24,6,14
2711,18,BLOG,4511,652,106,21-Sep-23,20,19
2714,28,BLOG,1452,135,6,25-Mar-25,3,20
2715,6,BLOG,1028,106,24,16-Sep-23,20,17
2718,40,BLOG,2000,813,305,03-Mar-23,18,13
2719,30,BLOG,7878,1959,894,21-Mar-23,7,14
2723,14,BLOG,1517,174,68,23-Feb-23,1,15
2724,2,BLOG,1784,163,16,03-Jan-25,12,10
2727,15,BLOG,659,269,90,08-Jan-23,14,13
2728,24,BLOG,5664,1710,662,05-Apr-23,15,16
2730,45,BLOG,945,223,17,01-Feb-24,18,10
2740,25,BLOG,1513,53,6,17-Apr-25,17,8
2742,37,BLOG,396,137,42,16-Mar-23,6,3
2747,34,BLOG,112,38,3,02-Dec-23,10,13
2758,17,BLOG,825,78,19,14-Jun-24,17,2
2759,38,BLOG,490,33,1,08-Jul-25,16,17
2763,3,BLOG,1404,69,9,08-Mar-25,15,1
2769,47,BLOG,1266,504,75,10-May-23,1,16
2773,6,BLOG,7100,1370,659,05-Feb-23,14,10
2775,17,BLOG,5086,1337,276,22-Apr-24,1,11
2776,45,BLOG,4565,601,111,04-Apr-23,12,20
2787,47,BLOG,2291,73,7,28-Mar-25,8,12
2788,23,BLOG,953,189,31,16-Sep-24,13,20
2789,4,BLOG,3399,758,114,07-Jul-24,2,2
2792,29,BLOG,1841,200,17,07-Apr-25,9,6
2797,34,BLOG,6567,1130,485,18-Mar-23,7,16
2798,18,BLOG,875,95,13,24-Jan-25,2,18
2802,24,BLOG,7571,639,156,06-Aug-23,13,10
2805,37,BLOG,1188,212,35,08-Aug-24,13,5
2816,45,BLOG,1173,212,59,30-Sep-23,13,13
2817,6,BLOG,2181,902,324,27-May-23,7,9
2820,49,BLOG,3214,585,28,02-Nov-24,4,6
2821,45,BLOG,4035,934,223,31-May-24,13,15
2831,15,BLOG,3493,603,61,24-Apr-24,14,8
2837,29,BLOG,2417,752,232,05-Mar-23,15,2
2841,27,BLOG,3075,645,122,17-Mar-24,11,13
2849,1,BLOG,4045,920,279,19-Nov-23,18,8
2856,23,BLOG,1851,319,61,04-Aug-24,2,12
2862,1,BLOG,6244,1844,519,27-Nov-23,2,5
2866,20,BLOG,5510,1357,190,08-Feb-24,9,13
2867,23,BLOG,1686,219,26,07-Sep-24,17,16
2870,8,BLOG,775,39,1,25-Aug-25,13,10
2878,19,BLOG,1457,232,32,25-Aug-23,6,16
2890,13,BLOG,1381,83,13,12-Aug-24,2,16
2893,19,BLOG,7643,3344,1293,07-Jan-23,8,3
2902,21,BLOG,2988,688,94,03-Jul-24,15,7
2914,48,BLOG,963,54,1,03-Jul-25,1,14
2919,45,BLOG,5305,1982,796,28-Jan-23,9,10
2928,33,BLOG,1863,95,5,16-Mar-25,3,20
2932,28,BLOG,948,243,64,30-Mar-23,8,3
2938,38,BLOG,2024,79,4,11-Mar-25,16,16
2946,17,BLOG,1522,101,5,13-Jul-25,20,16
2954,47,BLOG,1996,284,55,10-Sep-24,13,12
2964,43,BLOG,1951,189,28,23-Aug-24,7,13
2965,37,BLOG,2735,261,27,25-Feb-25,10,6
2966,19,BLOG,4537,1711,566,22-May-23,14,11
2970,43,BLOG,5129,390,95,13-May-24,20,4
2979,49,BLOG,3874,1018,204,08-Jan-23,17,10
2984,8,BLOG,983,50,3,02-Jul-25,10,9
2987,7,BLOG,7729,1353,464,04-Jun-23,15,1
2989,26,BLOG,4255,313,76,24-Jun-24,7,15
2992,30,BLOG,5020,1050,154,31-Mar-24,12,4
2994,19,BLOG,1065,41,4,15-Jan-25,1,9
2996,16,BLOG,824,38,1,06-Oct-25,17,15
3000,11,BLOG,7755,2890,1098,03-Feb-23,4,3
3005,9,BLOG,1840,331,89,22-Feb-24,3,6
3012,33,BLOG,4937,1729,437,26-Oct-23,9,6
3017,15,BLOG,7617,911,266,17-Aug-23,12,9
3038,15,BLOG,2459,504,149,11-Nov-23,9,1
3049,11,BLOG,2639,1129,125,25-Jan-23,8,4
3054,49,BLOG,5345,962,216,05-Mar-24,11,18
3058,32,BLOG,4037,436,91,11-May-24,19,12
3060,40,BLOG,996,169,15,11-Jun-24,6,4
3062,9,BLOG,1893,113,7,21-Jun-24,20,16
3067,29,BLOG,7475,1172,126,09-Jan-23,7,14
3080,1,BLOG,1131,272,57,25-Jun-23,18,2
3083,28,BLOG,932,46,1,21-Nov-25,9,5
3088,34,BLOG,4290,1924,528,22-Mar-23,11,18
3092,20,BLOG,1187,320,36,30-Apr-24,5,2
3106,47,BLOG,3928,321,24,29-Aug-24,18,14
3109,49,BLOG,1937,117,5,23-May-25,3,1
3110,42,BLOG,1678,220,61,12-Jan-24,2,11
3112,22,BLOG,3432,831,159,30-Jan-23,7,15
3116,48,BLOG,833,45,2,12-Aug-25,7,6
3126,23,BLOG,5555,1055,112,25-Sep-23,12,13
3129,37,BLOG,1090,166,33,31-Mar-23,5,17
3132,39,BLOG,400,25,1,06-Nov-24,4,9
3135,47,BLOG,3374,1056,347,03-Aug-23,20,1
3142,8,BLOG,1554,90,12,02-Jan-25,20,20
3144,14,BLOG,4774,1083,302,19-Oct-23,17,6
3145,15,BLOG,1070,128,20,25-Nov-24,16,1
3146,19,BLOG,2558,823,122,19-Jan-24,14,4
3150,30,BLOG,1160,136,33,09-Dec-23,4,2
3157,27,BLOG,4762,478,139,01-Feb-24,12,7
3160,13,BLOG,3971,949,143,21-Aug-23,18,2
3162,18,BLOG,168,24,4,08-Feb-23,8,9
3163,3,BLOG,1474,65,6,15-Feb-25,10,5
3164,40,BLOG,1770,79,4,06-May-25,6,15
3166,47,BLOG,1380,258,19,31-Oct-23,11,15
3167,47,BLOG,2711,674,88,28-Apr-24,17,7
3172,33,BLOG,6407,1448,290,20-Aug-23,16,20
3179,31,BLOG,4501,346,28,01-Jul-24,8,15
3188,8,BLOG,234,18,1,03-Jun-25,1,8
3191,27,BLOG,4667,1554,517,18-Jun-23,19,19
3199,26,BLOG,2815,917,244,10-May-23,19,18
3212,27,BLOG,831,239,20,10-Mar-24,3,6
3218,46,BLOG,403,52,4,19-Feb-25,3,19
3222,45,BLOG,1179,107,16,18-Aug-24,14,8
3230,37,BLOG,513,48,4,18-Apr-25,4,4
3238,5,BLOG,8144,778,259,03-May-23,2,6
3239,35,BLOG,5633,1995,783,09-Aug-23,15,5
3241,18,BLOG,527,97,9,15-Jul-24,4,13
3250,35,BLOG,258,76,18,29-Nov-23,1,7
3251,11,BLOG,583,29,1,09-May-25,17,19
3252,34,BLOG,1624,150,9,24-May-25,1,18
3256,48,BLOG,1924,247,13,22-Mar-25,7,1
3257,17,BLOG,1224,196,31,16-Dec-24,11,16
3259,11,BLOG,5965,2662,994,02-Feb-23,4,15
3269,15,BLOG,1435,230,23,12-Dec-24,14,5
3279,28,BLOG,1034,93,14,02-Jan-25,10,7
3283,10,BLOG,578,69,3,18-Feb-25,13,15
3284,15,BLOG,5253,1979,251,21-Apr-23,1,13
3286,30,BLOG,5387,1664,471,14-Mar-23,12,15
3301,45,BLOG,4472,815,123,25-Jun-24,15,6
3309,42,BLOG,4011,1494,472,25-Aug-23,4,18
3316,10,BLOG,916,237,17,23-Apr-24,17,5
3317,21,BLOG,5060,576,191,05-Jan-23,14,20
3323,32,BLOG,2965,454,38,15-Nov-24,9,4
3324,16,BLOG,2466,1079,340,13-Mar-23,7,19
3326,44,BLOG,1355,518,128,26-Jul-23,4,5
3333,24,BLOG,3189,390,27,28-Jul-24,12,8
3338,43,BLOG,2194,580,131,10-Apr-24,9,16
3340,13,BLOG,5802,2029,512,11-Aug-23,15,19
3343,28,BLOG,1410,159,27,18-Aug-24,10,11
3344,32,BLOG,3208,408,77,31-Aug-24,3,1
3349,43,BLOG,4117,870,165,02-May-24,17,2
3352,5,BLOG,2403,599,35,01-Jul-24,15,10
3353,20,BLOG,941,72,1,12-Jun-25,3,5
3356,28,BLOG,1974,280,57,10-May-24,12,5
3357,33,BLOG,627,95,10,24-Jan-25,20,7
3369,39,BLOG,4464,874,89,30-Mar-24,17,19
3383,13,BLOG,643,26,1,28-Sep-25,3,17
3389,12,BLOG,2411,355,20,20-Nov-24,17,6
3391,13,BLOG,918,101,15,17-Dec-24,11,11
3392,6,BLOG,4948,1071,140,19-Mar-24,6,20
3403,22,BLOG,5830,1782,311,06-May-23,17,7
3408,20,BLOG,3684,705,262,03-Sep-23,2,14
3413,35,BLOG,4602,405,149,20-May-23,1,19
3421,40,BLOG,3849,167,33,12-Oct-24,3,1
3424,12,BLOG,1748,366,22,25-Mar-24,3,19
3426,49,BLOG,1667,163,5,25-Apr-25,16,12
3431,13,BLOG,518,184,33,26-Mar-23,16,10
3433,45,BLOG,467,23,1,19-Aug-25,19,11
3448,14,BLOG,530,39,7,09-Sep-24,6,17
3451,34,BLOG,1835,546,153,07-Mar-24,19,10
3463,4,BLOG,2094,405,41,18-Jul-24,4,4
3466,33,BLOG,855,97,7,14-Nov-24,14,11
3470,14,BLOG,5099,652,65,08-Apr-24,8,18
3474,22,BLOG,80,13,3,19-Dec-23,5,16
3486,43,BLOG,3772,442,40,01-Nov-24,12,20
3487,31,BLOG,5451,2029,421,18-Sep-23,16,18
3490,48,BLOG,624,206,46,28-Aug-23,14,19
3492,46,BLOG,2868,286,18,15-Jul-24,5,2
3504,3,BLOG,8110,1902,208,02-Apr-23,2,13
3505,18,BLOG,719,38,1,22-Aug-25,3,14
3506,3,BLOG,4371,554,90,29-Aug-23,14,13
3511,48,BLOG,4279,397,150,06-May-23,3,15
3515,14,BLOG,4183,1209,98,29-Mar-24,6,15
3522,10,BLOG,7023,2063,259,30-Jun-23,17,1
3523,20,BLOG,2560,576,111,09-Mar-24,16,4
3530,28,BLOG,1721,400,91,11-Dec-23,15,14
3533,13,BLOG,876,233,54,16-Jan-23,7,4
3539,48,BLOG,7161,2535,493,16-Oct-23,2,17
3540,45,BLOG,2787,244,50,21-Sep-23,20,4
3546,29,BLOG,4456,1484,257,25-Sep-23,18,3
3549,11,BLOG,2964,459,97,21-Jul-24,7,8
3551,29,BLOG,4653,292,32,25-Apr-24,8,5
3552,3,BLOG,4600,515,151,23-Mar-24,8,4
3555,49,BLOG,3019,447,144,27-Nov-23,13,19
3557,4,BLOG,1600,156,23,23-Jan-25,15,10
3559,7,BLOG,872,84,3,15-Mar-25,16,5
3560,23,BLOG,1390,143,17,04-Mar-25,12,15
3563,3,BLOG,8611,3582,1526,20-Feb-23,17,9
3576,8,BLOG,3351,321,96,02-Aug-23,2,16
3578,32,BLOG,5403,1419,502,30-Jan-23,12,19
3582,6,BLOG,3426,405,45,30-Jan-24,4,5
3584,24,BLOG,1214,88,4,07-Dec-24,6,14
3596,15,BLOG,721,105,16,16-Jul-23,1,17
3597,5,BLOG,4304,204,28,25-Aug-24,17,3
3605,5,BLOG,2436,522,58,13-Feb-24,12,5
3610,1,BLOG,4316,954,293,08-Mar-23,5,15
3611,4,BLOG,987,38,1,12-Oct-25,18,6
3613,4,BLOG,4552,493,84,14-Mar-24,17,4
3615,25,BLOG,4746,604,135,15-Mar-23,13,8
3621,12,BLOG,2166,439,29,15-Sep-24,2,9
3623,40,BLOG,5885,1075,85,01-Dec-23,5,18
3625,20,BLOG,2132,430,63,01-Aug-23,10,19
3629,37,BLOG,802,29,1,01-Jun-25,1,1
3631,24,BLOG,3710,365,25,22-Feb-24,17,11
3639,20,BLOG,2322,404,48,07-May-24,19,10
3644,41,BLOG,3884,1675,483,29-May-23,1,4
3647,23,BLOG,3088,340,38,10-Mar-24,3,17
3648,19,BLOG,9478,4247,1760,25-Jan-23,20,13
3649,4,BLOG,536,156,18,19-Dec-23,13,16
3656,29,BLOG,1073,52,3,27-Jan-25,20,4
3668,23,BLOG,1227,157,31,03-May-24,16,18
3669,10,BLOG,3879,617,30,04-Aug-24,7,13
3682,3,BLOG,1964,239,17,12-Feb-25,5,17
3683,23,BLOG,8021,1974,422,14-Jul-23,3,11
3684,33,BLOG,1673,157,10,26-Feb-25,12,11
3687,46,BLOG,5490,380,98,18-Apr-24,15,20
3688,36,BLOG,2655,290,50,28-Feb-24,18,4
3689,7,BLOG,5867,1654,423,18-Feb-23,5,17
3702,43,BLOG,2638,510,67,15-May-24,3,2
3712,49,BLOG,4866,950,108,01-Jul-24,5,2
3716,15,BLOG,2843,518,62,10-May-24,7,12
3717,25,BLOG,3088,714,197,10-Mar-24,1,2
3726,35,BLOG,747,142,18,27-Jan-24,19,3
3743,23,BLOG,5626,703,223,06-Oct-23,7,13
3748,4,BLOG,7840,2727,1221,28-Jan-23,5,8
3749,2,BLOG,1974,398,65,30-Jan-24,20,15
3753,42,BLOG,826,104,8,01-Feb-25,14,16
3756,14,BLOG,3900,368,129,11-May-23,2,18
3758,12,BLOG,1495,97,5,07-Apr-25,17,13
3766,37,BLOG,4639,683,89,25-Jun-24,2,17
3767,46,BLOG,2129,239,74,16-Feb-24,13,12
3770,1,BLOG,7155,2087,1021,05-Jan-23,18,17
3772,47,BLOG,3424,308,113,12-Jun-23,11,16
3775,4,BLOG,3362,338,17,13-Aug-24,6,2
3780,46,BLOG,5124,1016,327,06-Sep-23,6,3
3783,26,BLOG,2269,382,66,15-Oct-24,19,15
3786,17,BLOG,1023,218,71,17-Feb-23,3,19
3787,29,BLOG,302,80,30,21-Jul-23,9,19
3804,3,BLOG,1787,387,30,31-Aug-24,3,12
3819,26,BLOG,1870,221,59,09-Mar-24,19,17
3821,45,BLOG,2603,99,11,10-Feb-25,7,19
3822,31,BLOG,8249,3138,1136,11-Mar-23,8,14
3823,10,BLOG,1152,61,4,11-Jul-25,2,15
3825,27,BLOG,1509,108,2,14-May-25,11,7
3830,42,BLOG,2489,518,231,13-Feb-23,7,1
3836,7,BLOG,517,16,1,20-Jun-25,12,17
3839,48,BLOG,7522,3061,454,11-Jul-23,20,8
3843,27,BLOG,5442,418,61,26-Apr-24,11,3
3845,4,BLOG,395,38,2,19-May-25,4,9
3846,5,BLOG,1728,246,17,20-Dec-24,6,4
3848,16,BLOG,1781,51,4,01-May-25,5,19
3849,11,BLOG,3402,910,165,16-Nov-23,17,11
3852,31,BLOG,3435,353,21,17-Nov-24,16,16
3854,1,BLOG,4228,267,62,30-Mar-24,11,10
3855,10,BLOG,1523,403,169,24-May-23,17,9
3856,15,BLOG,9550,1176,252,22-Jan-23,19,12
3860,37,BLOG,539,68,17,02-Apr-24,10,4
3868,30,BLOG,154,59,7,29-Mar-23,15,8
3870,4,BLOG,4000,1127,132,21-Feb-24,1,20
3880,36,BLOG,382,47,4,24-Nov-24,7,8
3884,11,BLOG,3790,535,133,01-May-24,7,17
3894,19,BLOG,753,197,40,13-Aug-23,11,15
3897,41,BLOG,5531,377,103,07-Jan-24,1,14
3899,13,BLOG,432,57,9,11-Jul-24,16,1
3901,26,BLOG,666,42,2,24-Jul-25,14,4
3910,36,BLOG,2975,514,33,23-Aug-24,18,1
3912,25,BLOG,2917,519,106,27-Nov-23,13,15
3913,1,BLOG,3432,365,79,05-Sep-24,15,1
3915,13,BLOG,4840,1434,406,09-Oct-23,20,9
3918,49,BLOG,2894,775,60,05-May-24,12,7
3920,20,BLOG,2227,128,8,14-Feb-25,12,18
3926,48,BLOG,2119,298,57,23-Aug-24,13,14
3929,24,BLOG,1544,175,44,21-Nov-23,18,7
3933,24,BLOG,3594,265,22,31-May-24,4,18
3937,42,BLOG,8347,2336,734,11-Apr-23,10,15
3939,2,BLOG,5730,1800,428,20-Apr-23,8,9
3945,38,BLOG,664,25,1,03-Sep-25,16,13
3947,37,BLOG,1259,161,8,17-Mar-25,20,15
3951,35,BLOG,3395,1021,287,25-Apr-23,13,13
3953,48,BLOG,2384,236,18,07-Apr-25,6,17
3960,20,BLOG,2719,416,83,25-Dec-23,20,3
3961,19,BLOG,1665,57,3,30-May-25,15,20
3962,37,BLOG,6234,1049,370,02-Nov-23,6,7
3981,40,BLOG,4193,252,61,13-May-24,20,10
3988,15,BLOG,556,44,4,24-Dec-24,8,6
3996,5,BLOG,2440,259,45,02-Dec-24,4,11
3998,8,BLOG,6956,2262,215,18-Mar-23,4,20
4001,33,BLOG,2726,269,84,24-Nov-23,4,10
4004,4,BLOG,7793,1064,412,12-Jul-23,9,2
4007,43,BLOG,3565,301,32,12-Aug-24,5,7
4010,7,BLOG,7491,1554,652,19-Apr-23,15,10
4013,19,BLOG,7496,649,80,09-Sep-23,19,5
4014,44,BLOG,4918,1047,146,21-Jun-24,15,11
